AwardId,Name,CityName,ZipCode,PhoneNumber,StreetAddress,CountryName,StateName,StateCode,EmailAddress,CountryFlag
1234191,"Oregon State University",Corvallis,973318507,5417374933,"OREGON STATE UNIVERSITY","United States",Oregon,OR,NULL,NULL
1234211,"University of Arizona",TUCSON,857210001,5206266000,"888 N Euclid Ave","United States",Arizona,AZ,NULL,NULL
1234351,"University of Miami Rosenstiel School of Marine&Atmospheric Sci","KEY BISCAYNE",331491031,3054214089,"4600 RICKENBACKER CSWY","United States",Florida,FL,NULL,NULL
1234428,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1234687,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1234827,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1235024,"University of California-Santa Barbara","SANTA BARBARA",931062050,8058934188,"Office of Research","United States",California,CA,NULL,NULL
1235094,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1235124,"University of Southern California","Los Angeles",900890701,2137407762,"University Park","United States",California,CA,NULL,NULL
1235133,"University of Delaware",Newark,197162553,3028312136,"210 Hullihen Hall","United States",Delaware,DE,NULL,NULL
1235142,"University of California-San Diego Scripps Inst of Oceanography","LA JOLLA",920930210,8585341293,"8602 La Jolla Shores Dr","United States",California,CA,NULL,NULL
1235233,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1235248,"Woods Hole Oceanographic Institution","WOODS HOLE",025431041,5082892462,"183 OYSTER POND ROAD","United States",Massachusetts,MA,NULL,NULL
1235364,"RTSync Corp","Sierra Vista",856351810,6023346649,"530 Bartow Drive","United States",Arizona,AZ,NULL,NULL
1235384,"University of California-San Diego Scripps Inst of Oceanography","LA JOLLA",920930210,8585341293,"8602 La Jolla Shores Dr","United States",California,CA,NULL,NULL
1235751,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1235900,"College of Wooster",Wooster,446912363,3302632004,"1189 Beall Avenue","United States",Ohio,OH,NULL,NULL
1236258,"University of Pittsburgh",Pittsburgh,152132303,4126247400,"University Club","United States",Pennsylvania,PA,NULL,NULL
1236393,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1236459,"SUNY at Buffalo",Buffalo,142600000,7166452634,"402 Crofts Hall","United States","New York",NY,NULL,NULL
1236672,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1236800,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1236814,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1236971,"University of Arizona",TUCSON,857210001,5206266000,"888 N Euclid Ave","United States",Arizona,AZ,NULL,NULL
1237276,"Johns Hopkins University",Baltimore,212182608,4105168668,"3400 N CHARLES ST","United States",Maryland,MD,NULL,NULL
1237404,"University of Oklahoma Norman Campus",NORMAN,730195300,4053254757,"201 David L. Boren Blvd.","United States",Oklahoma,OK,NULL,NULL
1237407,"San Jose State University Foundation","San Jose",951125569,4089241400,"210 North Fourth Street","United States",California,CA,NULL,NULL
1237491,"Harvard University",Cambridge,021383846,6174955501,"1350 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1237547,"Society for Integrative and Comparative Biology",McLean,221013926,7037901745,"1313 Dolley Madison Blvd","United States",Virginia,VA,NULL,NULL
1237975,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1237993,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1238014,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1238030,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1238040,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1238048,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1238057,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1238120,"RMC Research Corporation, OR",Portsmouth,038013358,6034228888,"1000 Market St","United States","New Hampshire",NH,NULL,NULL
1238125,"University of Nebraska-Lincoln",LINCOLN,685880430,4024723171,"312 N 14TH STREET","United States",Nebraska,NE,NULL,NULL
1238140,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1238142,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1238187,"Kansas State University",MANHATTAN,665061103,7855326804,"2 FAIRCHILD HALL","United States",Kansas,KS,NULL,NULL
1238202,"Iowa State University",AMES,500112207,5152945225,"1138 Pearson","United States",Iowa,IA,NULL,NULL
1238211,"University of Northern Iowa","Cedar Falls",506140394,3192733217,"Office of Sponsored Programs","United States",Iowa,IA,NULL,NULL
1238231,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1238332,"Voorhees College",Denmark,290420000,8037801149,"PO Box 678","United States","South Carolina",SC,NULL,NULL
1238412,"Texas Engineering Experiment Station","College Station",778454645,9794587617,"TEES State Headquarters Bldg.","United States",Texas,TX,NULL,NULL
1238731,"New Mexico State University","Las Cruces",880038002,5756461590,"Corner of Espina St. & Stewart","United States","New Mexico",NM,NULL,NULL
1238885,"University of Maryland Center for Environmental Sciences",Cambridge,216130775,4102289250,"BOX 775","United States",Maryland,MD,NULL,NULL
1238947,"Brigham Young University",Provo,846021231,8014226177,"A-285 ASB","United States",Utah,UT,NULL,NULL
1238959,"Vanderbilt University",NASHVILLE,372407830,6158756070,"Office of Sponsored Programs","United States",Tennessee,TN,NULL,NULL
1238962,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1238985,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1239037,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1239054,"Massachusetts Institute of Technology",Cambridge,021394301,6172531000,"77 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1239055,"Texas Engineering Experiment Station","College Station",778454645,9794587617,"TEES State Headquarters Bldg.","United States",Texas,TX,NULL,NULL
1239085,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1239135,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
1239143,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1239166,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1239188,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1239246,"North Carolina State University",RALEIGH,276957514,9195152444,"CAMPUS BOX 7514","United States","North Carolina",NC,NULL,NULL
1239319,"Iowa State University",AMES,500112207,5152945225,"1138 Pearson","United States",Iowa,IA,NULL,NULL
1239339,"Duke University",Durham,277054010,9196843030,"2200 W. Main St, Suite 710","United States","North Carolina",NC,NULL,NULL
1239422,"Society For Developmental Biol",Bethesda,208143998,3016347815,"9650 Rockville Pike","United States",Maryland,MD,NULL,NULL
1239498,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1239599,"Northwestern University",Evanston,602013149,8474913003,"1801 Maple Ave.","United States",Illinois,IL,NULL,NULL
1239605,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1239667,"Woods Hole Oceanographic Institution","WOODS HOLE",025431041,5082892462,"183 OYSTER POND ROAD","United States",Massachusetts,MA,NULL,NULL
1239788,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1239889,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1239952,"Armstrong Atlantic State University",Savannah,314191997,9123442875,"11935 ABERCORN ST","United States",Georgia,GA,NULL,NULL
1239980,"Duke University",Durham,277054010,9196843030,"2200 W. Main St, Suite 710","United States","North Carolina",NC,NULL,NULL
1239992,"Chicago Botanic Garden",Glencoe,600221168,8478355440,"1000 Lake Cook Road","United States",Illinois,IL,NULL,NULL
1239999,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1240009,"Wayne State University",Detroit,482023622,3135772424,"5057 Woodward","United States",Michigan,MI,NULL,NULL
1240036,"Texas State University - San Marcos","San Marcos",786664616,5122452314,"601 University Drive","United States",Texas,TX,NULL,NULL
1240038,"University of Houston - Clear Lake",Houston,770581098,2812833016,"2700 Bay Area Boulevard","United States",Texas,TX,NULL,NULL
1240040,"University of Portland",Portland,972035743,5039438004,"5000 N Willamette Blvd","United States",Oregon,OR,NULL,NULL
1240045,"University of Connecticut",Storrs,062691133,8604863622,"438 Whitney Road Ext.","United States",Connecticut,CT,NULL,NULL
1240070,"Fordham University",Bronx,104585149,7188174651,"441 E.Fordham Road","United States","New York",NY,NULL,NULL
1240075,"University of California-Santa Barbara","SANTA BARBARA",931062050,8058934188,"Office of Research","United States",California,CA,NULL,NULL
1240091,"Benedictine University",Lisle,605320900,6308296004,"5700 College Road","United States",Illinois,IL,NULL,NULL
1240124,"University Auxiliary and Research Services Corporation","San Marcos",920784362,7607504700,"435 East Carmel Street","United States",California,CA,NULL,NULL
1240143,"United States Naval Academy",Annapolis,214025030,4102932504,"589 McNair Rd","United States",Maryland,MD,NULL,NULL
1240192,"Santa Fe Institute","SANTA FE",875018943,5059462756,"1399 HYDE PARK ROAD","United States","New Mexico",NM,NULL,NULL
1240256,"California State L A University Auxiliary Services Inc.","Los Angeles",900324221,3233434970,"5151 State University Drive","United States",California,CA,NULL,NULL
1240294,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1240434,"National Academy of Sciences",WASHINGTON,200012721,2023342254,"500 FIFTH STREET NW","United States","District of Columbia",DC,NULL,NULL
1240604,"California Institute of Technology",PASADENA,911250600,6263956219,"1200 E California Blvd","United States",California,CA,NULL,NULL
1240611,"Colorado State University","Fort Collins",805232002,9704916355,"601 S Howes St","United States",Colorado,CO,NULL,NULL
1240768,"Council for Opportunity in Education",Washington,200053516,2023477430,"1025 Vermont Ave., NW, Suite 900","United States","District of Columbia",DC,NULL,NULL
1240774,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1240798,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1240804,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1240822,"Howard University",Washington,200599000,2028064759,"2400 Sixth Street N W","United States","District of Columbia",DC,NULL,NULL
1240841,"Trinity College",Hartford,061063100,8602975347,"300 Summit Street","United States",Connecticut,CT,NULL,NULL
1240851,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
1240870,"University of Tennessee Knoxville",KNOXVILLE,379960003,8659743466,"1 CIRCLE PARK","United States",Tennessee,TN,NULL,NULL
1240892,"University of Georgia Research Foundation Inc",ATHENS,306025016,7065425939,"200 D.W. Brooks Drive","United States",Georgia,GA,NULL,NULL
1240894,"Northeastern University",BOSTON,021155005,6173732508,"360 HUNTINGTON AVE","United States",Massachusetts,MA,NULL,NULL
1240939,"Harvey Mudd College",CLAREMONT,917115901,9096218121,"301 Platt Boulevard","United States",California,CA,NULL,NULL
1240944,"University of Alabama Tuscaloosa",TUSCALOOSA,354870104,2053485152,"801 University Blvd.","United States",Alabama,AL,NULL,NULL
1240977,"Westminster College of Salt Lake City","Salt Lake City",841053617,8014847651,"1840 South 13th East","United States",Utah,UT,NULL,NULL
1241006,"University of Pittsburgh",Pittsburgh,152132303,4126247400,"University Club","United States",Pennsylvania,PA,NULL,NULL
1241031,"North Dakota State University Fargo",FARGO,581086050,7012318045,"Dept 4000 - PO Box 6050","United States","North Dakota",ND,NULL,NULL
1241054,"Montana State University",BOZEMAN,597172470,4069942381,"309 MONTANA HALL","United States",Montana,MT,NULL,NULL
1241060,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1241068,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1241069,"Idaho State University",Pocatello,832098046,2082822592,"921 South 8th Avenue, Stop 8046","United States",Idaho,ID,NULL,NULL
1241093,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1241094,"Northern Arizona University",Flagstaff,860114130,9285234880,"ARD Building #56, Suite 240","United States",Arizona,AZ,NULL,NULL
1241099,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1241115,"Translational Genomics Research Instittue",Phoenix,850043902,6023438400,"445 North Fifth Street","United States",Arizona,AZ,NULL,NULL
1241136,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1241161,"Louisiana State University & Agricultural and Mechanical College","Baton Rouge",708032701,2255782760,"202 Himes Hall","United States",Louisiana,LA,NULL,NULL
1241217,"Oregon State University",Corvallis,973318507,5417374933,"OREGON STATE UNIVERSITY","United States",Oregon,OR,NULL,NULL
1241221,"University of California-Santa Cruz","SANTA CRUZ",950641077,8314595278,"1156 High Street","United States",California,CA,NULL,NULL
1241228,"University of Hawaii at Hilo",Hilo,967204091,8089747444,"200 West Kawili Street","United States",Hawaii,HI,NULL,NULL
1241247,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1241253,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1241255,"University of California - Merced",Merced,953435001,2092284318,"5200 North Lake Road","United States",California,CA,NULL,NULL
1241263,"University of Hawaii",HONOLULU,968222234,8089567800,"2440 Campus Road, Box 368","United States",Hawaii,HI,NULL,NULL
